borrowing_id,funding_source,cost_of_funds,maturity_bucket,interest_reset_type,borrowing_amount,rollover_risk_score,flag_cost_invalid,flag_rollover_invalid,cost_of_funds_outlier_flag,borrowing_amount_outlier_flag,rollover_risk_score_outlier_flag,annual_interest_expense,is_short_term_funding,funding_risk_exposure
1817,ncd,8.83,1y,floating,29994037,0.2153,False,False,False,False,False,2648473.47,0,6457716.17
1818,commercial paper,8.35,6m,fixed,17211877,0.6708,False,False,False,False,False,1437191.73,0,11545727.09
1819,ncd,11.25,1y,floating,38204888,0.0562,False,False,False,False,False,4298049.9,0,2147114.71
1820,bank line,8.89,1y,fixed,29696635,0.6738,False,False,False,False,False,2640030.85,0,20009592.66
1821,term loan,5.96,1m,fixed,12545713,0.3145,False,False,False,False,False,747724.49,1,3945626.74
1822,term loan,7.72,3y,floating,18458946,0.3579,False,False,False,False,False,1425030.63,0,6606456.77
1823,ncd,9.35,1y,floating,10359708,0.4055,False,False,False,False,False,968632.7,0,4200861.59
1824,commercial paper,5.32,3m,fixed,31382477,0.3496,False,False,False,False,False,1669547.78,1,10971313.96
1825,bank line,11.19,3y,fixed,32803308,0.8412,False,False,False,False,False,3670690.17,0,27594142.69
1826,commercial paper,5.47,1m,fixed,42199061,0.9461,False,False,False,False,False,2308288.64,1,39924531.61
1827,bank line,5.21,1m,fixed,34650702,0.548,False,False,False,False,False,1805301.57,1,18988584.7
1828,bank line,5.01,3m,floating,46206052,0.5819,False,False,False,False,False,2314923.21,1,26887301.66
1829,bank line,9.79,1m,floating,15482696,0.0705,False,False,False,False,False,1515755.94,1,1091530.07
1830,ncd,8.19,3y,floating,1587309,0.7132,False,False,False,False,False,130000.61,0,1132068.78
1831,bank line,5.72,6m,floating,44207273,0.5841,False,False,False,False,False,2528656.02,0,25821468.16
1832,bank line,10.99,6m,fixed,16637616,0.0504,False,False,False,False,False,1828474.0,0,838535.85
1833,bank line,6.42,1y,fixed,1912381,0.1984,False,False,False,False,False,122774.86,0,379416.39
1834,term loan,7.28,1m,floating,8768472,0.2019,False,False,False,False,False,638344.76,1,1770354.5
1835,term loan,6.24,3y,fixed,49838562,0.171,False,False,False,False,False,3109926.27,0,8522394.1
1836,ncd,11.49,3m,fixed,47172524,0.6586,False,False,False,False,False,5420123.01,1,31067824.31
1837,ncd,10.31,3m,floating,18837046,0.9284,False,False,False,False,False,1942099.44,1,17488313.51
1838,term loan,10.07,3y,fixed,21412656,0.763,False,False,False,False,False,2156254.46,0,16337856.53
1839,term loan,5.31,3y,fixed,27273880,0.4774,False,False,False,False,False,1448243.03,0,13020550.31
1840,bank line,8.66,3m,fixed,35004662,0.4041,False,False,False,False,False,3031403.73,1,14145383.91
1841,term loan,9.03,1m,floating,28852030,0.3865,False,False,False,False,False,2605338.31,1,11151309.6
1842,ncd,7.68,1y,fixed,14137384,0.6012,False,False,False,False,False,1085751.09,0,8499395.26
1843,ncd,7.25,1y,floating,22274455,0.3592,False,False,False,False,False,1614897.99,0,8000984.24
1844,bank line,10.96,1y,floating,17240884,0.2261,False,False,False,False,False,1889600.89,0,3898163.87
1845,commercial paper,5.16,3y,fixed,7085178,0.6028,False,False,False,False,False,365595.18,0,4270945.3
1846,commercial paper,9.38,3m,floating,11691656,0.3907,False,False,False,False,False,1096677.33,1,4567930.0
1847,term loan,7.76,3m,floating,49388719,0.0141,False,False,False,False,False,3832564.59,1,696380.94
1848,bank line,9.66,3m,fixed,23687396,0.0222,False,False,False,False,False,2288202.45,1,525860.19
1849,term loan,6.39,3m,floating,12361567,0.2741,False,False,False,False,False,789904.13,1,3388305.51
1850,bank line,6.67,3m,fixed,44834296,0.5124,False,False,False,False,False,2990447.54,1,22973093.27
1851,term loan,9.11,6m,floating,12239957,0.3542,False,False,False,False,False,1115060.08,0,4335392.77
1852,ncd,11.86,3y,floating,40527340,0.0241,False,False,False,False,False,4806542.52,0,976708.89
1853,ncd,11.82,3y,fixed,43135393,0.2232,False,False,False,False,False,5098603.45,0,9627819.72
1854,commercial paper,6.74,6m,floating,22724242,0.0964,False,False,False,False,False,1531613.91,0,2190616.93
1855,commercial paper,5.72,1y,fixed,22053451,0.9486,False,False,False,False,False,1261457.4,0,20919903.62
1856,term loan,9.13,1m,fixed,11282961,0.3128,False,False,False,False,False,1030134.34,1,3529310.2
1857,ncd,7.94,3y,floating,20759620,0.0148,False,False,False,False,False,1648313.83,0,307242.38
1858,term loan,10.33,3y,fixed,28456281,0.6606,False,False,False,False,False,2939533.83,0,18798219.23
1859,ncd,8.7,6m,fixed,46511002,0.2324,False,False,False,False,False,4046457.17,0,10809156.86
1860,bank line,8.57,3y,floating,21228115,0.5667,False,False,False,False,False,1819249.46,0,12029972.77
1861,ncd,9.53,3y,floating,24594684,0.1507,False,False,False,False,False,2343873.39,0,3706418.88
1862,commercial paper,5.88,1y,fixed,28113295,0.984,False,False,False,False,False,1653061.75,0,27663482.28
1863,ncd,9.74,6m,fixed,45219961,0.9703,False,False,False,False,False,4404424.2,0,43876928.16
1864,term loan,8.42,3y,fixed,17709569,0.656,False,False,False,False,False,1491145.71,0,11617477.26
1865,bank line,10.74,3m,fixed,14230252,0.7072,False,False,False,False,False,1528329.06,1,10063634.21
1866,commercial paper,5.97,6m,fixed,40959232,0.4259,False,False,False,False,False,2445266.15,0,17444536.91
1867,bank line,7.11,1y,fixed,18936542,0.9622,False,False,False,False,False,1346388.14,0,18220740.71
1868,commercial paper,11.65,1m,floating,6252886,0.4237,False,False,False,False,False,728461.22,1,2649347.8
1869,commercial paper,8.87,3y,fixed,3602388,0.2395,False,False,False,False,False,319531.82,0,862771.93
1870,bank line,11.51,3m,fixed,26238015,0.1154,False,False,False,False,False,3019995.53,1,3027866.93
1871,bank line,9.82,3m,floating,26265803,0.2081,False,False,False,False,False,2579301.85,1,5465913.6
1872,ncd,11.49,1m,fixed,15678820,0.5722,False,False,False,False,False,1801496.42,1,8971420.8
1873,ncd,7.22,6m,floating,14747786,0.2451,False,False,False,False,False,1064790.15,0,3614682.35
1874,commercial paper,5.63,1y,floating,39754407,0.6542,False,False,False,False,False,2238173.11,0,26007333.06
1875,ncd,10.62,3y,fixed,11180232,0.3822,False,False,False,False,False,1187340.64,0,4273084.67
1876,ncd,10.63,3y,fixed,6122330,0.8869,False,False,False,False,False,650803.68,0,5429894.48
1877,commercial paper,9.33,3y,fixed,11716636,0.5585,False,False,False,False,False,1093162.14,0,6543741.21
1878,ncd,9.06,3m,floating,17760557,0.6226,False,False,False,False,False,1609106.46,1,11057722.79
1879,bank line,11.4,6m,floating,9734397,0.5566,False,False,False,False,False,1109721.26,0,5418165.37
1880,term loan,6.24,1m,floating,13795057,0.8856,False,False,False,False,False,860811.56,1,12216902.48
1881,bank line,9.32,6m,fixed,35697553,0.0634,False,False,False,False,False,3327011.94,0,2263224.86
1882,term loan,5.35,1y,floating,16875573,0.0673,False,False,False,False,False,902843.16,0,1135726.06
1883,bank line,5.99,1y,floating,13971905,0.7017,False,False,False,False,False,836917.11,0,9804085.74
1884,term loan,8.06,1m,fixed,37126421,0.768,False,False,False,False,False,2992389.53,1,28513091.33
1885,term loan,10.75,3m,floating,8109332,0.4336,False,False,False,False,False,871753.19,1,3516206.36
1886,ncd,10.13,1m,floating,44631974,0.3523,False,False,False,False,False,4521218.97,1,15723844.44
1887,commercial paper,11.82,1y,floating,41841625,0.2779,False,False,False,False,False,4945680.08,0,11627787.59
1888,bank line,5.31,3m,floating,33134748,0.2344,False,False,False,False,False,1759455.12,1,7766784.93
1889,ncd,7.67,6m,fixed,23046660,0.912,False,False,False,False,False,1767678.82,0,21018553.92
1890,bank line,6.11,1y,floating,28918893,0.2951,False,False,False,False,False,1766944.36,0,8533965.32
1891,bank line,5.26,3m,floating,21066765,0.6481,False,False,False,False,False,1108111.84,1,13653370.4
1892,term loan,6.85,3m,fixed,39207230,0.7871,False,False,False,False,False,2685695.26,1,30860010.73
1893,term loan,6.71,3y,floating,34992894,0.022,False,False,False,False,False,2348023.19,0,769843.67
1894,commercial paper,7.94,6m,fixed,49650210,0.0339,False,False,False,False,False,3942226.67,0,1683142.12
1895,term loan,5.98,3m,fixed,26163589,0.3331,False,False,False,False,False,1564582.62,1,8715091.5
1896,bank line,8.42,1m,floating,24676048,0.696,False,False,False,False,False,2077723.24,1,17174529.41
1897,term loan,11.44,6m,floating,46483351,0.2608,False,False,False,False,False,5317695.35,0,12122857.94
1898,ncd,10.24,6m,floating,48525479,0.0015,False,False,False,False,False,4969009.05,0,72788.22
1899,ncd,10.9,1y,fixed,31025279,0.2881,False,False,False,False,False,3381755.41,0,8938382.88
1900,term loan,10.63,6m,floating,5025651,0.0901,False,False,False,False,False,534226.7,0,452811.16
1901,commercial paper,7.73,6m,floating,21648829,0.2194,False,False,False,False,False,1673454.48,0,4749753.08
1902,term loan,9.96,3y,fixed,28024511,0.3332,False,False,False,False,False,2791241.3,0,9337767.07
1903,ncd,10.28,6m,floating,26492604,0.1281,False,False,False,False,False,2723439.69,0,3393702.57
1904,bank line,6.44,3m,fixed,41639662,0.7064,False,False,False,False,False,2681594.23,1,29414257.24
1905,bank line,11.02,1m,fixed,14460580,0.2559,False,False,False,False,False,1593555.92,1,3700462.42
1906,bank line,8.2,3y,fixed,26458738,0.6611,False,False,False,False,False,2169616.52,0,17491871.69
1907,ncd,5.11,3y,floating,33043668,0.599,False,False,False,False,False,1688531.43,0,19793157.13
1908,ncd,9.5,3y,fixed,38090471,0.898,False,False,False,False,False,3618594.74,0,34205242.96
1909,bank line,9.74,3y,floating,30126212,0.0879,False,False,False,False,False,2934293.05,0,2648094.03
1910,commercial paper,8.86,1y,floating,49080930,0.2146,False,False,False,False,False,4348570.4,0,10532767.58
1911,commercial paper,6.49,3y,floating,9141227,0.8652,False,False,False,False,False,593265.63,0,7908989.6
1912,bank line,8.38,1y,fixed,26968290,0.8221,False,False,False,False,False,2259942.7,0,22170631.21
1913,bank line,7.8,1y,fixed,46454031,0.1921,False,False,False,False,False,3623414.42,0,8923819.36
1914,ncd,11.82,6m,fixed,14681816,0.1077,False,False,False,False,False,1735390.65,0,1581231.58
1915,term loan,10.77,1m,fixed,41278095,0.8562,False,False,False,False,False,4445650.83,1,35342304.94
1916,ncd,10.33,6m,floating,42565214,0.1781,False,False,False,False,False,4396986.61,0,7580864.61
1917,term loan,6.27,1y,fixed,1598240,0.8711,False,False,False,False,False,100209.65,0,1392226.86
1918,term loan,7.32,6m,fixed,34394430,0.9611,False,False,False,False,False,2517672.28,0,33056486.67
1919,term loan,7.66,3m,fixed,33542676,0.2208,False,False,False,False,False,2569368.98,1,7406222.86
1920,term loan,8.45,3y,fixed,9437654,0.8404,False,False,False,False,False,797481.76,0,7931404.42
1921,bank line,5.21,3y,floating,42726607,0.4238,False,False,False,False,False,2226056.22,0,18107536.05
1922,term loan,9.15,1y,floating,49268005,0.7888,False,False,False,False,False,4508022.46,0,38862602.34
1923,term loan,7.5,6m,fixed,40326009,0.4074,False,False,False,False,False,3024450.68,0,16428816.07
1924,term loan,8.93,3m,floating,41660785,0.0704,False,False,False,False,False,3720308.1,1,2932919.26
1925,ncd,5.06,3m,fixed,49059725,0.7127,False,False,False,False,False,2482422.08,1,34964866.01
1926,ncd,7.25,3m,fixed,16481919,0.1507,False,False,False,False,False,1194939.13,1,2483825.19
1927,ncd,10.38,1y,fixed,27009907,0.927,False,False,False,False,False,2803628.35,0,25038183.79
1928,commercial paper,8.51,6m,fixed,43571815,0.4177,False,False,False,False,False,3707961.46,0,18199947.13
1929,ncd,10.52,3m,floating,11102002,0.082,False,False,False,False,False,1167930.61,1,910364.16
1930,commercial paper,9.89,3m,fixed,15629224,0.2285,False,False,False,False,False,1545730.25,1,3571277.68
1931,ncd,10.98,6m,fixed,26642228,0.8625,False,False,False,False,False,2925316.63,0,22978921.65
1932,commercial paper,5.05,6m,floating,31117472,0.3211,False,False,False,False,False,1571432.34,0,9991820.26
1933,ncd,6.83,3y,fixed,28667412,0.8563,False,False,False,False,False,1957984.24,0,24547904.9
1934,bank line,8.84,1m,fixed,24600272,0.1723,False,False,False,False,False,2174664.04,1,4238626.87
1935,ncd,11.59,1m,floating,5881283,0.4682,False,False,False,False,False,681640.7,1,2753616.7
1936,commercial paper,9.76,3m,floating,12161551,0.8783,False,False,False,False,False,1186967.38,1,10681490.24
1937,term loan,8.2,6m,floating,3401309,0.0484,False,False,False,False,False,278907.34,0,164623.36
1938,ncd,5.91,3y,floating,4819115,0.3043,False,False,False,False,False,284809.7,0,1466456.69
1939,term loan,8.45,1y,fixed,31877676,0.9099,False,False,False,False,False,2693663.62,0,29005497.39
1940,term loan,8.09,1m,fixed,7960033,0.5965,False,False,False,False,False,643966.67,1,4748159.68
1941,ncd,10.45,1m,fixed,38153493,0.7162,False,False,False,False,False,3987040.02,1,27325531.69
1942,ncd,7.89,6m,fixed,45244395,0.8421,False,False,False,False,False,3569782.77,0,38100305.03
1943,bank line,7.23,1y,floating,31725501,0.5236,False,False,False,False,False,2293753.72,0,16611472.32
1944,commercial paper,5.63,1m,floating,18415620,0.8454,False,False,False,False,False,1036799.41,1,15568565.15
1945,ncd,5.33,3y,fixed,7089664,0.6388,False,False,False,False,False,377879.09,0,4528877.36
1946,commercial paper,8.07,1m,floating,30739623,0.6857,False,False,False,False,False,2480687.58,1,21078159.49
1947,ncd,7.43,6m,floating,48949784,0.1529,False,False,False,False,False,3636968.95,0,7484421.97
1948,term loan,8.89,6m,fixed,17213630,0.939,False,False,False,False,False,1530291.71,0,16163598.57
1949,term loan,9.98,1y,fixed,46193413,0.7961,False,False,False,False,False,4610102.62,0,36774576.09
1950,ncd,5.28,1m,floating,6767200,0.2542,False,False,False,False,False,357308.16,1,1720222.24
1951,commercial paper,8.47,1y,floating,25025421,0.58,False,False,False,False,False,2119653.16,0,14514744.18
1952,commercial paper,11.03,1m,floating,44092201,0.3765,False,False,False,False,False,4863369.77,1,16600713.68
1953,term loan,8.19,3m,fixed,48889955,0.6604,False,False,False,False,False,4004087.31,1,32286926.28
1954,commercial paper,8.65,1m,fixed,3744849,0.9937,False,False,False,False,False,323929.44,1,3721256.45
1955,commercial paper,8.41,6m,floating,27547062,0.0457,False,False,False,False,False,2316707.91,0,1258900.73
1956,bank line,7.73,6m,floating,1080824,0.9525,False,False,False,False,False,83547.7,0,1029484.86
1957,term loan,5.77,3m,fixed,14556455,0.0724,False,False,False,False,False,839907.45,1,1053887.34
1958,commercial paper,5.88,1m,floating,10766153,0.4608,False,False,False,False,False,633049.8,1,4961043.3
1959,bank line,6.25,1m,floating,41981484,0.4821,False,False,False,False,False,2623842.75,1,20239273.44
1960,ncd,10.55,6m,floating,3180390,0.2687,False,False,False,False,False,335531.14,0,854570.79
1961,bank line,6.93,3m,floating,20613111,0.5667,False,False,False,False,False,1428488.59,1,11681450.0
1962,bank line,11.64,6m,fixed,31623280,0.834,False,False,False,False,False,3680949.79,0,26373815.52
1963,bank line,10.67,3m,fixed,47350905,0.294,False,False,False,False,False,5052341.56,1,13921166.07
1964,bank line,9.79,6m,floating,22871947,0.0704,False,False,False,False,False,2239163.61,0,1610185.07
1965,bank line,10.04,3y,fixed,35447205,0.6323,False,False,False,False,False,3558899.38,0,22413267.72
1966,bank line,5.33,1m,fixed,12294342,0.7517,False,False,False,False,False,655288.43,1,9241656.88
1967,ncd,8.98,1y,floating,37623213,0.9545,False,False,False,False,False,3378564.53,0,35911356.81
1968,ncd,11.59,3y,fixed,42566552,0.1595,False,False,False,False,False,4933463.38,0,6789365.04
1969,term loan,5.27,6m,floating,41306299,0.9014,False,False,False,False,False,2176841.96,0,37233497.92
1970,term loan,7.04,3m,floating,4727052,0.4821,False,False,False,False,False,332784.46,1,2278911.77
1971,ncd,5.36,1y,fixed,5096933,0.2358,False,False,False,False,False,273195.61,0,1201856.8
1972,ncd,8.99,3m,floating,4543660,0.9627,False,False,False,False,False,408475.03,1,4374181.48
1973,term loan,5.81,3m,fixed,1446613,0.2384,False,False,False,False,False,84048.22,1,344872.54
1974,bank line,8.35,1m,floating,2520360,0.7334,False,False,False,False,False,210450.06,1,1848432.02
1975,commercial paper,10.04,6m,floating,6550346,0.7849,False,False,False,False,False,657654.74,0,5141366.58
1976,bank line,6.15,1m,floating,19995330,0.4305,False,False,False,False,False,1229712.8,1,8607989.56
1977,ncd,10.29,3m,fixed,4086938,0.69,False,False,False,False,False,420545.92,1,2819987.22
1978,term loan,5.42,1m,floating,25918390,0.5725,False,False,False,False,False,1404776.74,1,14838278.28
1979,term loan,6.05,3y,fixed,8595492,0.192,False,False,False,False,False,520027.27,0,1650334.46
1980,bank line,6.96,3m,floating,32754743,0.7599,False,False,False,False,False,2279730.11,1,24890329.21
1981,term loan,10.57,3m,floating,11056922,0.928,False,False,False,False,False,1168716.66,1,10260823.62
1982,ncd,10.95,3y,floating,45621818,0.4886,False,False,False,False,False,4995589.07,0,22290820.27
1983,ncd,6.54,3m,floating,21995082,0.9943,False,False,False,False,False,1438478.36,1,21869710.03
1984,commercial paper,5.67,1y,floating,31105573,0.428,False,False,False,False,False,1763685.99,0,13313185.24
1985,ncd,10.94,1y,fixed,16701252,0.4797,False,False,False,False,False,1827116.97,0,8011590.58
1986,commercial paper,9.55,6m,floating,39624419,0.6739,False,False,False,False,False,3784132.01,0,26702895.96
1987,commercial paper,6.1,6m,floating,10251076,0.1858,False,False,False,False,False,625315.64,0,1904649.92
1988,bank line,8.9,1m,fixed,30816452,0.9019,False,False,False,False,False,2742664.23,1,27793358.06
1989,term loan,11.11,1m,floating,6494554,0.8013,False,False,False,False,False,721544.95,1,5204086.12
1990,ncd,5.49,3y,fixed,38978972,0.8724,False,False,False,False,False,2139945.56,0,34005255.17
1991,term loan,5.59,3y,fixed,35104730,0.6096,False,False,False,False,False,1962354.41,0,21399843.41
1992,commercial paper,6.92,3m,fixed,26691551,0.8837,False,False,False,False,False,1847055.33,1,23587323.62
1993,ncd,9.57,6m,fixed,34590616,0.68,False,False,False,False,False,3310321.95,0,23521618.88
